ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
915,,“Canada fully supports U.S-backed  illegitimate puppet ruler @jguaido in a coup that would benefit U.S geopolitical  economic interests” is what you meant to say. #cdnpoli #YorkU #VenezuelaCoup,"U.S, U.S;","U.S, U.S;",,surfeitndearth
916,,"The thing about Socialism, is a people can vote their way into it, but the only way out of it is to fight for your freedom, and to do that you need arms and ammo! #Venezuela #StopSocialism #SocialismFails #2A #2ADefender #VoteRedToSaveAmerica #GoRedStateByState #TheMighty200 ",Socialism;,;,,BakkeRenee
917,"Venezuela, Apure, Maduro, OperacionLibertad",#Venezuela 🇻🇪: the people of #Apure state calling for the downfall of #Maduro as they participate in #OperacionLibertad. #1May,;,;,,sheilohka
918,Venezuela,"The assault rifles used by the National Bolivarian Armed Forces of #Venezuela are the AK-103, the FN FAL and the FN FNC.  

Why do ""soldiers/mercenaries"" who side with US puppet, Juan Guadió, use North-American assault rifle M-16? ","National Bolivarian Armed Forces,AK-103,FN FAL,FN FNC;US, Juan Guadió,North-American assault rifle M-16","National Bolivarian Armed Forces,AK-103,FN FAL,FN FNC;US, Juan Guadió,North-American assault rifle M-16",,rperez74
919,,Send them a USMC freaking division!!,USMC,USMC,https://twitter.com/trish_regan/status/1123392271989211137,mirovasqueza
920,"LittleMarco, Venezuela",Another failed coup by @AmbJohnBolton @SecPompeo  #LittleMarco @marcorubio. #Venezuela doesn't seem to want your puppet...,;,;,,edwardswain1
921,"Venezuela, MaduroRegime","I stand with the people of #Venezuela in their efforts to liberate their country from the brutal, socialist #MaduroRegime.",socialist,socialist,,joliv2travel
922,Venezuela,"A photojournalist has been shot in #Venezuela, allegedly by the national guard. ",national guard,national guard,https://twitter.com/melaniobar/status/1123664883722084352,CharlyRae23
923,Venezuela,U.S. military not given orders to prepare for war in #Venezuela,U.S,U.S,https://www.reuters.com/article/us-venezuela-politics-usa-military/u-s-military-not-given-orders-to-prepare-for-war-in-venezuela-idUSKCN1S744M,cpcarlosb
924,,"👇🏻 Those aren't staged actors or ""coup"" perpetrators. Those are citizens fighting for the soul of their country, fighting for their lives, with almost no martial means. Just so we're all on the same page. Got it? GOOD!",;;;;,;;;;,https://twitter.com/i/web/status/1123673836631752704,WalkingGOTdad
925,,"Paramilitaries, guerrillas and military minions that are the wing of drug trafficking ... Venezuela is kidnapped by a criminal system. If there is a politician who draws a different picture, it is because he is part of the Establishment.☝️☝️🤨🤔👉🐀🐀💩👎 ","Paramilitaries,guerillas,military,drug trafficiking;Venezuela;;","Paramilitaries,guerillas,military,drug trafficiking;Venezuela;;",,Carlosmprinh
926,,Now this is a solid lineup!,,,https://twitter.com/trish_regan/status/1123659969101012998,gkguerre
927,VenezuelaCoup,"I've said it many times before, and I will say it again: Supporters of the #VenezuelaCoup are the single most obnoxious, vile and intellectually dishonest political group I've ever encountered. I'm including Russiagaters, militant Zionists, QAnon cultists, everyone. #Venezuela ",";Russiagaters, militant Zionists, QAnon cultists",";Russiagaters, militant Zionists, QAnon cultists",,dameocrat
928,venezuela,and h/t to @phenobarbital and @HongPong who debunked the carrier-#venezuela story first; I was busy chasing the East Coast and didn't notice the West Coast part was 100% trash.  #ShameOnMe,"East Coast,West Coast;","East Coast,West Coast;",,BroknSuffragium
929,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,jerg__
930,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,ted_bundy2512
931,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,libertad187
932,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,juvizpro
933,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,gregmendozave
934,"WorkersDay, Workers","""That our daily work would become, once again, the most important change in history."" Great #WorkersDay #Workers #LaborDay2019 #1May #Venezuela @TrabajoyPersona @brianjgrim @nyencounter @VaticanNews @Pontifex ",;,;,https://twitter.com/i/web/status/1123673866453291013,alemarius
935,,"As an American, I’m deeply concerned by the actions of the criminal US government as it relates to Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine...the list goes on. #HandsOffVenezuela ","American,US,Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine;","American,US,Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine;",,letradirectasd
936,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,gkguerre
937,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,carlosEquintero
938,"SOUTHCOM, HASC, Venezuela",#SOUTHCOM’s Adm. Faller at #HASC on #Venezuela crisis: “Every security challenge and threat in our hemisphere is compounded by the crisis in Venezuela.”," Adm. Faller, Venezuela"," Adm. Faller, Venezuela",,plaquino
939,Venezuela,"This really is a disgraceful comment from Pepe Mujica about demonstrators in #Venezuela run down by armoured vehicles. They shouldn't have got in the way, he suggests. ",Pepe Mujica;,Pepe Mujica;,,alfonzoraffalli
940,"TrishRegan, Venezuela",It’s TONIGHT!!! My interview with the President of the United States TONIGHT on #TrishRegan - we’re talking #Venezuela #Border #Economy #Mueller and much much more. Tune in tonight for @realDonaldTrump 8pmE #FoxBusiness,;President of the United States;,;President of the United States;,,RamonEscovarA
941,OSINT,"Head's Up:

@Los_Alamos_Pete is a fraud spreading fake #OSINT. I have no idea who the person is behind the account, but please ignore any OSINT ""tips"" they provide. I believe the account was Patient Zero for the fake Eisenhower/Roosevelt #Venezuela story; they posted it first. ",";;OSINT;Eisenhower,Roosevelt",";;OSINT;Eisenhower,Roosevelt",,TheEvanMcLean
942,"diadeltrabajo, venezuela",The latest La Marea Naranja!  Thanks to @fjosealcaraz @carlbalbas @TaRs2000 #diadeltrabajo #venezuela,La Marea Naranja;,La Marea Naranja;,https://paper.li/Marea_Naranja?edition_id=24cba8d0-6c49-11e9-b240-0cc47a0d15fd,Marea_Naranja
943,OperationFreedom,"Let's keep moving forward w/ #OperationFreedom until we conquer freedom. This is an unstoppable process of change, the end of usurpation is near, we trust President @Jguaido who has shown courage and patriotic commitment at all levels. #VamosConTodo #Venezuela #1M @Presidencia_VE ",;;,;;,,ChuchoVenez
944,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,angeljveliz
945,,Translation: get out of the way so we can destabilize Venezuela,,,https://twitter.com/reutersvzla/status/1123643082824658951,WhiteHelmetsEXP
946,Venezuela,"A photojournalist has been shot in #Venezuela, allegedly by the national guard. ",national guard,national guard,https://twitter.com/melaniobar/status/1123664883722084352,IwriteOK
947,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,salvareztweet
948,Venezuela,"Ret. Brigadier General @ajtata on potential U.S. military involvement in #Venezuela: ""We're at this tipping point and maybe a little nudge from U.S. special forces could help turn this thing 100% in Juan Guaido's direction."" #TrishRegan ","Ret. Brigadier General, U.S,U.S,Juan Guaido","Ret. Brigadier General, U.S,U.S,Juan Guaido",,Wonkiviris
949,"Venezuela, Caracas, VamosConTodo","#Venezuela President Guaidó moving through the streets of #Caracas #VamosConTodo 
 ",President Guaidó,President Guaidó,,CH_ABISMO
950,Venezuela,"This is a good thread on the backstory that has led us to this point in #Venezuela. The Trump Administration is literally healing the world from the poison sting of globalism, one failed state at a time. #MAGA is the road to world peace. 👇 ",";Trump Administration,globalism;",";Trump Administration,;",,Miknmic96
951,"maduroregime, Venezuela",Violent pro-#maduroregime ‘colectivo’ gangs organizing to carry out attacks today on civilian protests in #Venezuela,,,,Carlosggn
952,Venezuela,"This is a good thread on the backstory that has led us to this point in #Venezuela. The Trump Administration is literally healing the world from the poison sting of globalism, one failed state at a time. #MAGA is the road to world peace. 👇 ",";Trump Administration,globalism;",";Trump Administration,;",,MaggieMay8903
953,"Venezuela, SNI_filtering, TCP_block","The @youtube block in #Venezuela has restarted , but using #SNI_filtering instead of a #TCP_block, the reason of these changes is unknown, this is the seccond such change so far today at state ISP CANTV.

#keepITOn #internetVE #30Abr",ISP CANTV;,ISP CANTV;,,Reynier_ds
954,Venezuela,"Pathetic 'coup' attempt in #Venezuela, closed a motorway, failed to take a military base, aggregation in upper class suburb of Altamira, just a media show. ",Altamira,Altamira,,dhillos318
955,,@RSF_inter no one cares about journalist in VZLA...,VZLA,VZLA,,Patri3199
956,Venezuela,"This is a good thread on the backstory that has led us to this point in #Venezuela. The Trump Administration is literally healing the world from the poison sting of globalism, one failed state at a time. #MAGA is the road to world peace. 👇 ",";Trump Administration,globalism;",";Trump Administration,;",,sdmallardman
957,Venezuela,This is what the military coup in #Venezuela is really about. Oil.,,,https://twitter.com/hoothootberns/status/1089857134920114176,steven06639
958,,"Your sanctions have killed at least 40,000 Venezuelans since 2017.

You don’t give anymore of a damn about the people of #Venezuela than you do about the people of #Yemen, where you’re helping Saudi Arabia commit genocide. ",Venezuelans;Saudi Arabia;,Venezuelans;Saudi Arabia;,,qmriis
959,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,mauriciopala07
960,"Iraq, Libya","US interventions in:

#Iraq -&gt; Millions killed and displaced + the rise of ISIS.

#Libya -&gt; Thousands killed, millions displaced + slave markets.

#Syria -&gt; Death and destruction + millions displaced.

But sure, US intervention in #Venezuela sounds like a totally wonderful idea.",US;ISIS;;;US,US;ISIS;;;US,,JWaleczny
961,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,albertodatus
962,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,Marcie_Wick
963,,Translation: get out of the way so we can destabilize Venezuela,,,https://twitter.com/reutersvzla/status/1123643082824658951,liskaaz
964,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,stimulintellect
965,,"""In OUR HEMISPHERE"" ",,,https://twitter.com/Southcom/status/1123594441120415746,elozsan
966,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,SDCGE2018
967,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,RN4567
968,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,raquelp74
969,"Venezuela, Caracas, OperacionLibertad","#Venezuela 🇻🇪: the capital #Caracas on the second day of #OperacionLibertad, the streets are packed but largely peaceful so far. #1May ",,,,junqueira2018
970,Cuba,"Trudeau with a hint of criticism to the regime in #Cuba: In response to a Maduro sympathizer, @JustinTrudeau said that anyone claiming to be a friend of #Venezuela/whether is #Cuba or #Canada should be very clear in standing up/condemning an #illegitimate #dictator named Maduro ","Trudeau,Maduro,Maduro","Trudeau,Maduro,Maduro",,Sara_Gorozabel
971,Venezuela,"This is a good thread on the backstory that has led us to this point in #Venezuela. The Trump Administration is literally healing the world from the poison sting of globalism, one failed state at a time. #MAGA is the road to world peace. 👇 ",";Trump Administration,globalism;",";Trump Administration,;",,Amazinggrace2me
972,"Venezuela, Guevara",Please note @realDonaldTrump If you attack #Venezuela you will fulfil #Guevara’s prophecy of “two three many Vietnams”. Twice the size of Iraq and full of mountains jungles and impenetrable slums. Beware of starting a fire which will never go out...,Vietnams;Iraq;,Vietnams;Iraq;,,KashNasar
973,,"Shocking scenes in Venezuela as defected soldiers fire back to protect protesters from pro-Maduro forces attack.  #OperacionLibertad #Venezuela
 ","Venezuela,Maduro;","Venezuela,Maduro;",,cloudsaregod2
974,Peru,"This morning, visited Hospital Maria Auxiliadora with Minister of Health Zulema Tomás of #Peru to learn about their hospital  about the unique challenges they face treating refugees from #Venezuela. @Minsa_Peru @CDCDirector @USEMBASSYPERU ","Hospital Maria Auxiliadora,Minister of Health Zulema Tomás;","Hospital Maria Auxiliadora,Minister of Health Zulema Tomás;",,HHSRegion6
975,Venezuela,TONIGHT on ‘Trish Regan Primetime’ my exclusive interview with the man the U.S. recognizes as the President of #Venezuela @jguaido - his FIRST tv interview since the uprising. TONIGHT at 8PM et on @FoxBusiness,"Trish Regan Primetime,U.S;","Trish Regan Primetime,U.S;",,bski19d
976,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,gkguerre
977,"SOUTHCOM, HASC, Venezuela",#SOUTHCOM’s Adm. Faller at #HASC on #Venezuela crisis: “Iran has restarted direct flights from Tehran  reinvigorated diplomatic ties.  Ever-present Cuba provides critical personnel  resources to prop up a corrupt dictator.”,"Adm. Faller, Iran,Tehran;Cuba","Adm. Faller, Iran,Tehran;Cuba",,Pitoloco2021
978,Venezuela,This is the moment for those military officers in #Venezuela to fulfill their constitutional oath  defend the legitimate interim President @jguaido in this effort to restore democracy. You can write history in the hours  days ahead.,;,;,,fliippam
979,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,navymomkelly
980,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,JusticeDemEric
981,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,FrancescRep
982,"SOUTHCOM, HASC, Venezuela",#SOUTHCOM’s Adm. Faller at #HASC on #Venezuela crisis: “Iran has restarted direct flights from Tehran  reinvigorated diplomatic ties.  Ever-present Cuba provides critical personnel  resources to prop up a corrupt dictator.”,"Adm. Faller, Iran,Tehran;Cuba","Adm. Faller, Iran,Tehran;Cuba",,Nathaliedtorres
983,Venezuela,TONIGHT on ‘Trish Regan Primetime’ my exclusive interview with the man the U.S. recognizes as the President of #Venezuela @jguaido - his FIRST tv interview since the uprising. TONIGHT at 8PM et on @FoxBusiness,"Trish Regan Primetime,U.S;","Trish Regan Primetime,U.S;",,mdr651
984,Venezuela,"Pathetic 'coup' attempt in #Venezuela, closed a motorway, failed to take a military base, aggregation in upper class suburb of Altamira, just a media show. ",Altamira,Altamira,,WhiteHelmetsEXP
985,"Venezuela, Lavrov, Pompeo",Aggressive steps' in #Venezuela could have grave consequences - #Lavrov to #Pompeo,,,https://on.rt.com/9tg9,dhillos318
986,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,JIglsia
987,,Send them a USMC freaking division!!,USMC,USMC,https://twitter.com/trish_regan/status/1123392271989211137,gabiangel3026
988,,"As an American, I’m deeply concerned by the actions of the criminal US government as it relates to Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine...the list goes on. #HandsOffVenezuela ","American,US,Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine;","American,US,Venezuela, Iran, Libya, Iraq, Syria, Haiti, Honduras, Afghanistan, Yemen, Palestine;",,angelicatobia
989,"Venezuela, Turkey, Russia","#Venezuela: #Turkey registered ✈️ TC-TSR flew from #Russia last night to Caracas, stayed there an hour then went to Punta Cana. Via @GDarkconrad ","Caracas, Punta Cana;","Caracas, Punta Cana;",,Sylgama1Sylgama
990,Venezuela,"Public from #Venezuela  come out in force to support Maduro against the American backed Coup to overthrow him. Maduro was democratically elected, but America wants a more right-wing Leader:

#video on politics","Maduro,American;Maduro,America;","Maduro,American;Maduro,America;",,maisie2shooz
991,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,mdr651
992,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;,;;,,suhelolo
993,,"Man, people are having a torrid time spelling “U.S. backed, nondemocratic regime change” correctly. ",U.S,U.S,,TheSaxsquatch
994,Venezuela,Some of the most shameful reporting ever by @CNN right now. Calling what is happening in #Venezuela an “armed coup”. @jguaido efforts are supported by virtually every nation in the region. Grotesque.,;;;,;;;,,VeldaMcclung
995,Venezuela,Absolutely sickening. A corrupt regime at work. Prayers for the people of #Venezuela.,;;,;;,https://twitter.com/WhiteHouse/status/1123311544446726145,Krish45704904
996,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,DannyJo28427587
997,"Maduro, Venezuela",Just in: #Maduro shut down the public transit in #Venezuela so the people are walking to the protests organized by ⁦@jguaido⁩ #OperacionLibertad #SOSVenezuela,,,,RandyFo32510784
998,"OperacionLibertad, Venezuela","#OperacionLibertad is underway in #Venezuela  the world is watching. @jguaido’s safety must be guaranteed. The Venezuelan people are demanding change, a peaceful democratic transition,  return to prosperity. It’s time for the illegitimate regime to step aside. #EstamosUnidosVE ",;;Venezuelan;;,;;Venezuelan;;,,egjm1980
999,,"Don’t worry guys— @AOC and @SenSanders are going to do socialism differently. 
After their government seizes everything with the promise to redistribute it, everything is going to be just fine. 
Don’t worry guys. ",socialism;;,;;,,Augieboy
1000,"Cuba, Venezuela",.@realDonaldTrump threatens 'full' embargo on #Cuba over #Venezuela security support,,,https://www.reuters.com/article/us-venezuela-politics-trump-tweet/trump-threatens-full-embargo-on-cuba-over-venezuela-security-support-idUSKCN1S62PD,HParrella
1001,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,alfiz234063
1002,"Syria, Venezuela","Imagine the nonstop global outrage if Russia, #Syria or #Venezuela beheaded 37 people in one day, and publicly pinned one of the headless bodies to a pole.

Not so much though when it comes to Saudi Arabia, which just did exactly that to its Shia minority. ","Russia;Saudi Arabia,Shia","Russia;Saudi Arabia,Shia",,Mabukon
1003,"Venezuela, 1M","A photojournalist has been shot by the GNB in the city of Caracas
#Venezuela #1M ","GNB,Caracas;","GNB,Caracas;",,kevobarajas
1004,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,alePiceno77
1005,,"At least under Democratic Socialism, after the government runs you down with an armored car, you get free healthcare. #Venezuela",democratic socialism;,democratic ;,,PLFD38
1006,"Venezuela, FightBack, Barquisimeto, VamosConTodo, 1M","#Venezuela Citizens #FightBack against repression by illegitimate regime in #Barquisimeto today. #VamosConTodo #1M
 ",;,;,,jennygu66682866
1007,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,Coffeelady591
1008,,Translation: get out of the way so we can destabilize Venezuela,Venezuela,Venezuela,https://twitter.com/reutersvzla/status/1123643082824658951,FactsAreHeresy
1009,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,hernanzerpa1
1010,,"When I said “they’re already there,” I was reiterating that the Russians are already there – a point that I have made repeatedly. I believe that @TuckerCarlson’s response, “Why should I care if they’re there?” indicates that he understood my point as well. #Venezuela #Russia",;;;,;;;,,2018laverdad
1011,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,IndWorldThinker
1012,Venezuela,"This is a good thread on the backstory that has led us to this point in #Venezuela. The Trump Administration is literally healing the world from the poison sting of globalism, one failed state at a time. #MAGA is the road to world peace. 👇 ",";Trump Administration,globalism;",";Trump Administration,;",,Jewel4Trump
1013,,"There is no guidebook for when we should support change in power in another country.

But Venezuela’s case is clear. Maduro, a relentless dictator, has destroyed Venezuela. @JGuaido leads the only democratically elected body.

We should support this change for a freer #Venezuela.",";Venezuela;Maduro,Venezuela;;",";Venezuela;Maduro,Venezuela;;",,alinneabryan
1014,Venezuela,U.S. has done 'exhaustive planning' on Venezuela scenarios: Shanahan  via @Reuters #Venezuela,"U.S,Venezuela","U.S,Venezuela",https://venezuela.liveuamap.com/en/2019/1-may-us-has-done-exhaustive-planning-on-venezuela-scenarios,gsparise
1015,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,DimeKako
1016,"Venezuela, socialist","#Venezuela tried the #socialist experiment, and it failed miserably. With the economy underwater and inflation at 76,954%/yr, it’s clear to see why Venezuelans are revolting. ",;Venezuelans,;Venezuelans,,jonathandirso
1017,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,Andresmdo
1018,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,Edualonso1977
1019,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,350Rebel
1020,"Venezuela, 1M","A photojournalist has been shot by the GNB in the city of Caracas
#Venezuela #1M ","GNB,Caracas;","GNB,Caracas;",,AuraAguiar
1021,,".@jguaido has no security force  no ability to control the media. Facing grave threats to his freedom  safety he openly challenges a criminal dictator on a daily basis in #Venezuela

This one man has more courage than every high ranking #MaduroRegime official put together.",;;,;;,,MichaelHawaii
1022,,"@trish_regan @realDonaldTrump @jguaido @marcorubio While everyone is obsessing over the intricacies of the #BarrHearing I am grateful for the continued honest and comprehensive coverage of the crisis in #Venezuela by @trish_regan.
#VenezuelaLibre",;,;,https://twitter.com/i/web/status/1123674041900990466,NBSaphierMD
1023,,"People are protesting and dying in Venezuela right now, trying to remove their socialist dictator. I hope they succeed! #VenezuelaLibre

It's also sad, because it was so predictable. Over and over, government control of business destroys economies  leads to tragedy:

#Venezuela ","Venezuela, socialist dictator;;;;;","Venezuela, ;;;;;",,Mmmhmmm20
1024,Venezuela,"#Venezuela 🇻🇪 crisis: rallies held again today by both government  opposition. Opposition has called for staggered strikes beginning tomorrow, culminating in a general strike. Govt describes Tuesday's events as attempted coup. No resolution in sight yet: ",;Opposition;;,;Opposition;;,,Eurocentrique
1025,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,vzlaseralibree
1026,,"President @realDonaldTrump, Nicolas Maduro’s paramilitary groups prepare to attack unarmed civilians and protesters in #Venezuela. Maduro will stop at nothing to fulfill Cuba’s dream of killing anyone who opposes their Narco Terrorist Regime. @SecPompeo @VP @marcorubio","Nicolas Maduro; Maduro,Cuba,Narco Terrorist Regime","Nicolas Maduro; Maduro,Cuba,Narco Terrorist Regime",https://twitter.com/i/web/status/1123674046359580672,sangredeprocer
1027,"Venezuela, socialist","#Venezuela tried the #socialist experiment, and it failed miserably. With the economy underwater and inflation at 76,954%/yr, it’s clear to see why Venezuelans are revolting. ",;Venezuelans,;Venezuelans,,Rcarraborun
1028,,"Opposition protests in Altamira. There are thousands of people there, but the demonstration only entends a couple of blocks from Altamira. In other words, definitely not the largest march in VZ history, as called for by Guaido. #Venezuela  ","Altamira;Altamira;VZ,Guaido","Altamira;Altamira;VZ,Guaido",,UTZAAKE
1029,,"AR-57 uppers, manufactured by one small company in Kent, Washington. It's fed by a P90 magazine on top and ejects through the mag well on the bottom. The magazine that is in place is gutted for brass collection. Now how did these get into the hands of opposition forces and why... ","AR-57, Kent, Washington; P90;;","AR-57, Kent, Washington; P90;;",,luisfootball820
1030,"France, MayDay","Wow. Absolute chaos today in #France on #MayDay.

But most media outlets won’t be broadcasting Macron’s police assaulting and tear gassing unarmed protesters. They’re too busy generating propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes ",;;Macron;;,;;Macron;;,,Ricardo_Diaz12
1031,"Venezuela, Orinocho, US_Peak_Oil, US",@Partisangirl #Venezuela's #Orinocho flow used to provide 9% of #US_Peak_Oil supplies  @CITGO main #US provider of #HeatingOil #Diesel #Kerosene or #JetFuel so @realDonaldTrump`s #JSF35s will  remain Grounded with #737MAX8 s  @zalisteggall @Drharro @ikkyg @smoylancoombs,,,,verdant2012
1032,Venezuela,"Confirmed: YouTube, Bing, and Google services restricted in #Venezuela, as Guaido speaks to public from Caracas following yesterday's public uprising #KeepItOn #1May ⬇️
 ","YouTube, Bing, Google, Guaido, Caracas","YouTube, Bing, Google, Guaido, Caracas",,Hellzazel
1033,Venezuela,TONIGHT on ‘Trish Regan Primetime’ my exclusive interview with the man the U.S. recognizes as the President of #Venezuela @jguaido - his FIRST tv interview since the uprising. TONIGHT at 8PM et on @FoxBusiness,"Trish Regan Primetime, U.S;","Trish Regan Primetime, U.S;",,catspath
1034,Venezuela,"This is a good thread on the backstory that has led us to this point in #Venezuela. The Trump Administration is literally healing the world from the poison sting of globalism, one failed state at a time. #MAGA is the road to world peace. 👇 ",";Trump Administration, globalism;",";Trump Administration, ;",,morrisbrauns
1035,"Venezuela, Lavrov, Pompeo",Aggressive steps' in #Venezuela could have grave consequences - #Lavrov to #Pompeo,,,https://on.rt.com/9tg9,malik_inzimam
